time,lane,type,duration
119.207,2,0,0
119.991,3,0,0
119.991,4,0,0
120.775,1,0,0
120.775,2,0,0
121.56,3,0,0
121.56,4,0,0
122.344,1,0,0
122.344,2,0,0
123.128,3,0,0
123.128,4,0,0
123.912,1,0,0
123.912,3,0,0
124.697,2,0,0
124.697,4,0,0
125.481,1,0,0
125.481,3,0,0
126.265,2,0,0
126.265,4,0,0
127.05,4,0,0
127.834,4,0,0
127.834,3,0,0
128.618,4,0,0
128.618,3,0,0
128.618,2,0,0
129.403,4,0,0
129.403,3,0,0
129.403,2,0,0
129.403,1,0,0
130.187,1,0,0
130.187,4,0,0
130.579,1,0,0
130.579,4,0,0
130.971,1,0,0
130.971,4,0,0
131.363,1,0,0
131.363,4,0,0
131.756,1,0,0
131.756,4,0,0
132.148,1,0,0
132.148,4,0,0
132.54,1,0,0
132.54,4,0,0
132.932,1,0,0
132.932,4,0,0
133.324,3,0,0
133.324,2,0,0
133.716,3,0,0
133.716,2,0,0
134.109,2,0,0
134.109,3,0,0
134.501,2,0,0
134.501,3,0,0
134.893,2,0,0
134.893,3,0,0
135.285,3,0,0
135.285,2,0,0
135.677,2,0,0
135.677,3,0,0
136.069,2,0,0
136.069,3,0,0
136.461,4,0,0
136.461,3,0,0
136.854,4,0,0
136.854,3,0,0
137.246,3,0,0
137.246,4,0,0
137.638,4,0,0
137.638,3,0,0
138.03,4,0,0
138.03,3,0,0
138.422,4,0,0
138.422,3,0,0
138.814,3,0,0
138.814,4,0,0
139.207,4,0,0
139.207,3,0,0
139.599,2,0,0
139.599,1,0,0
139.991,1,0,0
139.991,2,0,0
140.383,2,0,0
140.383,1,0,0
140.775,2,0,0
140.775,1,0,0
141.167,1,0,0
141.167,2,0,0
141.56,1,0,0
141.56,2,0,0
141.952,2,0,0
141.952,1,0,0
142.344,1,0,0
142.344,2,0,0
145.481,1,0,0
145.677,1,0,0
145.873,1,0,0
146.265,4,0,0
146.658,1,0,0
147.05,4,0,0
147.442,1,0,0
147.834,4,0,0
148.226,1,0,0
148.618,4,0,0
149.01,1,0,0
149.403,1,0,0
149.795,2,0,0
150.187,2,0,0
150.579,3,0,0
150.971,3,0,0
151.363,4,0,0
151.756,4,0,0
152.148,1,0,0
152.344,2,0,0
152.54,3,0,0
152.736,4,0,0
152.932,1,0,0
153.128,2,0,0
153.324,3,0,0
153.52,4,0,0
153.716,4,0,0
153.912,3,0,0
154.109,2,0,0
154.305,1,0,0
154.501,4,0,0
154.697,3,0,0
154.893,2,0,0
155.089,1,0,0
155.285,1,0,0
155.285,2,0,0
155.285,3,0,0
155.285,4,0,0
